Wavelength,Carbonate (McArthur Basin KG-92-27),Calcite (JB-JLB-549),Calcite (GR-CMP-001),Dolomite (SH-SJG-079),Muscovite (GDS114),Muscovite (GDS120),Kaolinite (KGA-1),Montmorillonite (SAZ-1),Quartz (DH-MBW-003),Quartz (GDS74 Sand Ottowa),"Kerogen (PPRG114, H:C = 0.8)",Kerogen ?,Sap (JB-JLB-B84-A),Illite (Imt-1),Biotite H2S8 (USGS)
2.0061440,0.9991314,0.9996676,0.9988669,0.9932870,0.9991043,0.9993895,0.9997093,0.9983940,0.9991619,0.9980729,0.9985517,0.9976056,0.9888275,0.9987453,0.9997217
2.0063380,0.9991440,0.9996721,0.9988779,0.9933586,0.9991086,0.9993923,0.9997209,0.9984067,0.9991638,0.9980495,0.9986843,0.9975506,0.9888601,0.9987488,0.9997410
2.0065330,0.9991577,0.9996761,0.9988808,0.9934350,0.9991198,0.9993951,0.9997293,0.9984204,0.9991657,0.9981083,0.9987197,0.9975118,0.9888917,0.9987480,0.9997512
2.0067270,0.9991703,0.9996802,0.9988837,0.9935110,0.9991309,0.9993978,0.9997373,0.9984352,0.9991675,0.9981667,0.9987516,0.9974967,0.9889232,0.9987484,0.9997605
2.0069210,0.9991799,0.9996842,0.9988866,0.9935870,0.9991420,0.9994006,0.9997454,0.9984499,0.9991694,0.9982251,0.9987471,0.9975242,0.9889547,0.9987477,0.9997709
2.0071150,0.9991894,0.9996882,0.9988895,0.9936630,0.9991488,0.9994033,0.9997498,0.9984637,0.9991713,0.9982650,0.9986828,0.9975261,0.9889863,0.9987502,0.9997745
2.0073090,0.9991960,0.9996922,0.9988924,0.9937389,0.9991502,0.9994058,0.9997488,0.9984764,0.9991732,0.9982815,0.9986180,0.9975224,0.9890189,0.9987547,0.9997692
2.0075030,0.9992016,0.9996962,0.9988952,0.9938148,0.9991516,0.9994083,0.9997457,0.9984892,0.9991750,0.9982980,0.9985038,0.9975158,0.9890504,0.9987603,0.9997639
2.0076980,0.9992071,0.9997003,0.9988982,0.9938912,0.9991531,0.9994109,0.9997448,0.9985019,0.9991769,0.9983145,0.9983907,0.9975339,0.9890831,0.9987658,0.9997595
2.0078920,0.9992126,0.9997046,0.9989047,0.9939701,0.9991534,0.9994149,0.9997435,0.9985136,0.9991788,0.9983217,0.9983235,0.9975870,0.9891168,0.9987683,0.9997508
2.0080870,0.9992172,0.9997094,0.9989151,0.9940524,0.9991523,0.9994207,0.9997407,0.9985254,0.9991807,0.9983172,0.9982660,0.9977502,0.9891495,0.9987686,0.9997374
2.0082810,0.9992217,0.9997142,0.9989254,0.9941343,0.9991513,0.9994266,0.9997395,0.9985361,0.9991825,0.9983127,0.9983019,0.9979141,0.9891832,0.9987679,0.9997253
2.0084750,0.9992253,0.9997188,0.9989358,0.9942163,0.9991504,0.9994323,0.9997385,0.9985478,0.9991844,0.9983082,0.9983836,0.9981035,0.9892191,0.9987672,0.9997122
2.0086700,0.9992288,0.9997236,0.9989462,0.9942986,0.9991536,0.9994383,0.9997465,0.9985606,0.9991863,0.9983129,0.9985154,0.9982836,0.9892561,0.9987655,0.9997033
2.0088640,0.9992323,0.9997284,0.9989566,0.9943807,0.9991623,0.9994441,0.9997642,0.9985723,0.9991882,0.9983292,0.9986479,0.9984331,0.9892931,0.9987596,0.9996980
2.0090590,0.9992348,0.9997331,0.9989670,0.9944630,0.9991712,0.9994500,0.9997831,0.9985851,0.9991901,0.9983457,0.9988750,0.9985591,0.9893291,0.9987536,0.9996925
2.0092530,0.9992363,0.9997378,0.9989774,0.9945449,0.9991799,0.9994558,0.9998008,0.9985978,0.9991919,0.9983620,0.9990546,0.9985836,0.9893628,0.9987477,0.9996871
2.0094480,0.9992389,0.9997420,0.9989946,0.9946211,0.9991865,0.9994631,0.9998160,0.9986116,0.9991938,0.9983692,0.9992351,0.9985874,0.9893955,0.9987460,0.9996749
2.0096430,0.9992394,0.9997456,0.9990184,0.9946911,0.9991903,0.9994721,0.9998281,0.9986243,0.9991957,0.9983647,0.9993674,0.9985713,0.9894292,0.9987515,0.9996548
2.0098380,0.9992409,0.9997492,0.9990421,0.9947611,0.9991942,0.9994810,0.9998380,0.9986360,0.9991976,0.9983601,0.9994500,0.9985836,0.9894608,0.9987571,0.9996336
2.0100330,0.9992434,0.9997528,0.9990659,0.9948312,0.9991980,0.9994900,0.9998480,0.9986478,0.9991995,0.9983556,0.9994862,0.9986157,0.9894891,0.9987626,0.9996135
2.0102270,0.9992459,0.9997564,0.9990896,0.9949008,0.9992019,0.9995002,0.9998542,0.9986585,0.9992018,0.9983604,0.9995345,0.9986998,0.9895163,0.9987776,0.9996093
2.0104220,0.9992494,0.9997600,0.9991134,0.9949709,0.9992057,0.9995119,0.9998513,0.9986682,0.9992042,0.9983767,0.9995200,0.9987348,0.9895445,0.9988050,0.9996273
2.0106170,0.9992550,0.9997637,0.9991371,0.9950409,0.9992096,0.9995238,0.9998503,0.9986780,0.9992064,0.9983932,0.9995037,0.9987357,0.9895728,0.9988325,0.9996443
2.0108120,0.9992615,0.9997672,0.9991609,0.9951109,0.9992134,0.9995355,0.9998491,0.9986867,0.9992087,0.9984097,0.9994890,0.9986884,0.9896011,0.9988600,0.9996623
2.0110070,0.9992691,0.9997699,0.9991781,0.9951787,0.9992161,0.9995448,0.9998481,0.9986964,0.9992110,0.9984168,0.9994727,0.9985758,0.9896305,0.9988749,0.9996759
2.0112020,0.9992777,0.9997718,0.9991886,0.9952444,0.9992175,0.9995506,0.9998506,0.9987062,0.9992133,0.9984123,0.9994164,0.9984095,0.9896599,0.9988753,0.9996861
2.0113970,0.9992862,0.9997736,0.9991991,0.9953099,0.9992190,0.9995565,0.9998532,0.9987169,0.9992155,0.9984077,0.9994001,0.9982148,0.9896893,0.9988745,0.9996951
2.0115920,0.9992928,0.9997754,0.9992096,0.9953755,0.9992204,0.9995624,0.9998559,0.9987276,0.9992179,0.9984032,0.9993864,0.9980004,0.9897198,0.9988749,0.9997053
2.0117870,0.9992994,0.9997773,0.9992201,0.9954411,0.9992196,0.9995654,0.9998603,0.9987394,0.9992202,0.9984079,0.9994185,0.9977888,0.9897503,0.9988721,0.9997110
2.0119820,0.9993039,0.9997791,0.9992306,0.9955067,0.9992163,0.9995651,0.9998648,0.9987501,0.9992225,0.9984242,0.9994517,0.9975915,0.9897808,0.9988661,0.9997133
2.0121770,0.9993064,0.9997809,0.9992411,0.9955724,0.9992129,0.9995648,0.9998692,0.9987619,0.9992247,0.9984405,0.9995771,0.9974084,0.9898112,0.9988602,0.9997157
2.0123730,0.9993079,0.9997828,0.9992517,0.9956382,0.9992095,0.9995644,0.9998737,0.9987716,0.9992270,0.9984568,0.9996997,0.9972812,0.9898428,0.9988542,0.9997178
2.0125680,0.9993084,0.9997846,0.9992601,0.9957068,0.9992103,0.9995654,0.9998744,0.9987813,0.9992294,0.9985008,0.9998273,0.9972201,0.9898755,0.9988525,0.9997269
2.0127630,0.9993099,0.9997864,0.9992664,0.9957784,0.9992165,0.9995682,0.9998732,0.9987911,0.9992317,0.9985795,0.9999086,0.9972297,0.9899082,0.9988580,0.9997438
2.0129590,0.9993114,0.9997883,0.9992729,0.9958503,0.9992228,0.9995710,0.9998704,0.9987998,0.9992340,0.9986586,0.9999902,0.9973490,0.9899398,0.9988635,0.9997605
2.0131540,0.9993139,0.9997901,0.9992793,0.9959217,0.9992290,0.9995737,0.9998692,0.9988095,0.9992362,0.9987372,0.9999765,0.9975512,0.9899670,0.9988680,0.9997774
2.0133490,0.9993185,0.9997919,0.9992856,0.9959932,0.9992364,0.9995752,0.9998701,0.9988193,0.9992385,0.9987887,0.9999148,0.9978155,0.9899953,0.9988684,0.9997921
2.0135450,0.9993260,0.9997938,0.9992921,0.9960651,0.9992451,0.9995748,0.9998746,0.9988290,0.9992408,0.9988050,0.9998465,0.9982007,0.9900225,0.9988624,0.9998010
2.0137400,0.9993336,0.9997955,0.9992984,0.9961366,0.9992538,0.9995745,0.9998790,0.9988397,0.9992432,0.9988211,0.9997354,0.9984762,0.9900519,0.9988565,0.9998112
2.0139360,0.9993422,0.9997973,0.9993048,0.9962085,0.9992625,0.9995742,0.9998835,0.9988505,0.9992455,0.9988374,0.9996705,0.9987056,0.9900835,0.9988505,0.9998200
2.0141320,0.9993497,0.9997987,0.9993106,0.9962759,0.9992691,0.9995780,0.9998880,0.9988612,0.9992477,0.9988354,0.9996056,0.9988500,0.9901151,0.9988550,0.9998065
2.0143270,0.9993553,0.9997995,0.9993157,0.9963377,0.9992730,0.9995868,0.9998924,0.9988709,0.9992500,0.9988101,0.9995411,0.9989357,0.9901467,0.9988709,0.9997629
2.0145230,0.9993588,0.9998003,0.9993208,0.9964000,0.9992769,0.9995958,0.9998969,0.9988817,0.9992523,0.9987849,0.9995810,0.9990009,0.9901783,0.9988879,0.9997191
2.0147180,0.9993603,0.9998012,0.9993260,0.9964619,0.9992808,0.9996047,0.9999014,0.9988924,0.9992547,0.9987596,0.9995661,0.9990017,0.9902088,0.9989039,0.9996766
2.0149140,0.9993608,0.9998020,0.9993311,0.9965240,0.9992815,0.9996097,0.9999039,0.9989032,0.9992570,0.9987342,0.9995506,0.9989877,0.9902393,0.9989251,0.9996429
2.0151100,0.9993603,0.9998027,0.9993362,0.9965863,0.9992780,0.9996093,0.9999048,0.9989139,0.9992592,0.9987088,0.9995838,0.9989708,0.9902698,0.9989525,0.9996216
2.0153050,0.9993618,0.9998036,0.9993412,0.9966481,0.9992745,0.9996090,0.9999056,0.9989246,0.9992615,0.9986836,0.9995681,0.9989123,0.9903003,0.9989800,0.9996015
2.0155020,0.9993643,0.9998044,0.9993464,0.9967107,0.9992710,0.9996087,0.9999063,0.9989364,0.9992638,0.9986581,0.9995057,0.9988014,0.9903352,0.9990074,0.9995799
2.0156970,0.9993679,0.9998057,0.9993432,0.9967522,0.9992687,0.9996070,0.9999072,0.9989481,0.9992661,0.9986328,0.9994911,0.9986130,0.9903690,0.9990328,0.9995924
2.0158930,0.9993734,0.9998077,0.9993318,0.9967733,0.9992677,0.9996036,0.9999060,0.9989599,0.9992685,0.9986074,0.9994263,0.9983447,0.9904039,0.9990539,0.9996472
2.0160890,0.9993810,0.9998097,0.9993202,0.9967945,0.9992666,0.9996001,0.9999068,0.9989716,0.9992708,0.9985819,0.9993615,0.9980455,0.9904388,0.9990762,0.9997009
2.0162850,0.9993885,0.9998116,0.9993087,0.9968156,0.9992657,0.9995967,0.9999077,0.9989834,0.9992730,0.9985564,0.9992967,0.9977350,0.9904747,0.9990973,0.9997557
2.0164810,0.9993961,0.9998135,0.9992971,0.9968367,0.9992710,0.9995960,0.9999083,0.9989951,0.9992753,0.9985219,0.9992319,0.9974840,0.9905118,0.9991195,0.9998060
2.0166770,0.9994047,0.9998156,0.9992856,0.9968579,0.9992845,0.9995987,0.9999110,0.9990058,0.9992776,0.9984755,0.9991718,0.9973205,0.9905489,0.9991418,0.9998529
2.0168730,0.9994122,0.9998175,0.9992740,0.9968790,0.9992982,0.9996015,0.9999136,0.9990156,0.9992800,0.9984292,0.9991523,0.9972559,0.9905838,0.9991629,0.9998999
2.0170690,0.9994188,0.9998194,0.9992626,0.9969001,0.9993118,0.9996042,0.9999162,0.9990233,0.9992823,0.9983828,0.9990887,0.9972535,0.9906121,0.9991851,0.9999468
2.0172650,0.9994243,0.9998221,0.9992564,0.9969244,0.9993242,0.9996109,0.9999207,0.9990320,0.9992846,0.9983818,0.9990737,0.9972764,0.9906415,0.9991969,0.9999669
2.0174620,0.9994288,0.9998254,0.9992557,0.9969520,0.9993355,0.9996228,0.9999270,0.9990388,0.9992869,0.9984400,0.9990093,0.9972759,0.9906710,0.9991961,0.9999532
2.0176580,0.9994314,0.9998288,0.9992552,0.9969795,0.9993465,0.9996345,0.9999334,0.9990455,0.9992892,0.9984980,0.9989904,0.9972311,0.9906993,0.9991964,0.9999396
2.0178540,0.9994329,0.9998321,0.9992547,0.9970069,0.9993576,0.9996463,0.9999397,0.9990532,0.9992915,0.9985559,0.9989838,0.9971468,0.9907255,0.9991957,0.9999261
2.0180510,0.9994344,0.9998354,0.9992540,0.9970346,0.9993626,0.9996569,0.9999461,0.9990599,0.9992938,0.9986050,0.9989687,0.9970392,0.9907527,0.9991928,0.9999102
2.0182470,0.9994349,0.9998388,0.9992535,0.9970621,0.9993592,0.9996658,0.9999524,0.9990687,0.9992961,0.9986419,0.9989520,0.9969607,0.9907789,0.9991869,0.9998888
2.0184430,0.9994374,0.9998421,0.9992529,0.9970896,0.9993556,0.9996748,0.9999587,0.9990774,0.9992984,0.9986787,0.9989353,0.9969667,0.9908061,0.9991809,0.9998685
2.0186400,0.9994409,0.9998454,0.9992524,0.9971173,0.9993523,0.9996837,0.9999651,0.9990861,0.9993007,0.9987159,0.9989672,0.9970903,0.9908389,0.9991749,0.9998470
2.0188360,0.9994454,0.9998483,0.9992589,0.9971497,0.9993511,0.9996912,0.9999695,0.9990949,0.9993030,0.9987439,0.9989985,0.9973302,0.9908705,0.9991668,0.9998324
2.0190330,0.9994510,0.9998508,0.9992727,0.9971876,0.9993524,0.9996968,0.9999665,0.9991036,0.9993054,0.9987602,0.9990482,0.9977891,0.9909021,0.9991546,0.9998265
2.0192300,0.9994575,0.9998532,0.9992866,0.9972255,0.9993538,0.9997024,0.9999656,0.9991124,0.9993077,0.9987764,0.9990331,0.9982055,0.9909338,0.9991434,0.9998206
2.0194260,0.9994651,0.9998557,0.9993004,0.9972632,0.9993553,0.9997080,0.9999646,0.9991211,0.9993100,0.9987927,0.9990660,0.9986226,0.9909643,0.9991322,0.9998138
2.0196230,0.9994716,0.9998581,0.9993142,0.9973012,0.9993588,0.9997111,0.9999653,0.9991298,0.9993123,0.9988268,0.9990014,0.9989796,0.9909948,0.9991272,0.9998303
2.0198190,0.9994792,0.9998605,0.9993280,0.9973389,0.9993650,0.9997107,0.9999698,0.9991396,0.9993146,0.9988843,0.9989367,0.9992472,0.9910254,0.9991327,0.9998761
2.0200160,0.9994868,0.9998630,0.9993419,0.9973768,0.9993713,0.9997104,0.9999743,0.9991483,0.9993168,0.9989419,0.9988156,0.9994492,0.9910559,0.9991382,0.9999229
2.0202130,0.9994933,0.9998654,0.9993557,0.9974147,0.9993777,0.9997101,0.9999788,0.9991580,0.9993173,0.9989995,0.9987052,0.9994794,0.9910876,0.9991427,0.9999685
2.0204090,0.9995009,0.9998679,0.9993678,0.9974555,0.9993860,0.9997111,0.9999796,0.9991668,0.9993179,0.9990569,0.9986412,0.9994005,0.9911192,0.9991576,0.9999952
2.0206070,0.9995064,0.9998708,0.9993780,0.9975004,0.9993972,0.9997138,0.9999768,0.9991745,0.9993184,0.9991147,0.9986244,0.9992582,0.9911508,0.9991849,0.9999970
2.0208030,0.9995120,0.9998736,0.9993879,0.9975449,0.9994082,0.9997166,0.9999718,0.9991822,0.9993190,0.9991719,0.9986564,0.9990753,0.9911836,0.9992113,0.9999980
2.0210000,0.9995155,0.9998763,0.9993980,0.9975897,0.9994195,0.9997194,0.9999690,0.9991900,0.9993195,0.9992293,0.9987342,0.9988776,0.9912174,0.9992387,1.0000000
2.0211970,0.9995200,0.9998792,0.9994081,0.9976344,0.9994263,0.9997208,0.9999661,0.9991977,0.9993201,0.9992339,0.9989492,0.9987025,0.9912523,0.9992609,0.9999983
2.0213940,0.9995225,0.9998820,0.9994182,0.9976790,0.9994279,0.9997204,0.9999667,0.9992064,0.9993207,0.9991672,0.9990805,0.9985893,0.9912861,0.9992779,0.9999931
2.0215910,0.9995260,0.9998848,0.9994283,0.9977238,0.9994293,0.9997201,0.9999676,0.9992162,0.9993212,0.9991005,0.9992567,0.9985380,0.9913211,0.9992938,0.9999869
2.0217880,0.9995296,0.9998876,0.9994385,0.9977685,0.9994307,0.9997198,0.9999684,0.9992269,0.9993218,0.9990339,0.9994342,0.9985796,0.9913691,0.9993097,0.9999818
2.0219860,0.9995331,0.9998892,0.9994490,0.9978090,0.9994322,0.9997208,0.9999711,0.9992387,0.9993223,0.9989669,0.9995657,0.9987074,0.9914182,0.9993204,0.9999788
2.0221830,0.9995366,0.9998894,0.9994598,0.9978446,0.9994336,0.9997235,0.9999813,0.9992504,0.9993229,0.9989002,0.9997328,0.9989990,0.9914674,0.9993258,0.9999804
2.0223800,0.9995391,0.9998897,0.9994707,0.9978801,0.9994350,0.9997263,0.9999894,0.9992622,0.9993234,0.9988335,0.9998588,0.9992709,0.9915110,0.9993313,0.9999831
2.0225770,0.9995416,0.9998900,0.9994817,0.9979158,0.9994365,0.9997291,0.9999976,0.9992729,0.9993240,0.9987668,0.9999379,0.9995511,0.9915449,0.9993358,0.9999847
2.0227740,0.9995441,0.9998902,0.9994926,0.9979514,0.9994390,0.9997332,1.0000000,0.9992837,0.9993245,0.9987354,0.9999688,0.9998059,0.9915798,0.9993412,0.9999796
2.0229710,0.9995466,0.9998905,0.9995034,0.9979869,0.9994428,0.9997390,0.9999937,0.9992934,0.9993251,0.9987515,1.0000000,0.9999708,0.9916136,0.9993457,0.9999666
2.0231690,0.9995512,0.9998907,0.9995144,0.9980228,0.9994467,0.9997449,0.9999891,0.9993021,0.9993257,0.9987677,0.9999454,1.0000000,0.9916475,0.9993511,0.9999535
2.0233660,0.9995557,0.9998910,0.9995253,0.9980583,0.9994507,0.9997507,0.9999828,0.9993099,0.9993262,0.9987838,0.9998862,0.9998557,0.9916791,0.9993556,0.9999406
2.0235640,0.9995612,0.9998908,0.9995334,0.9980963,0.9994555,0.9997592,0.9999778,0.9993176,0.9993268,0.9988179,0.9998244,0.9995337,0.9917108,0.9993558,0.9999342
2.0237610,0.9995668,0.9998899,0.9995381,0.9981364,0.9994617,0.9997709,0.9999751,0.9993243,0.9993273,0.9988752,0.9997178,0.9990751,0.9917436,0.9993498,0.9999358
2.0239580,0.9995713,0.9998890,0.9995429,0.9981765,0.9994680,0.9997827,0.9999724,0.9993301,0.9993279,0.9989326,0.9996587,0.9985240,0.9917752,0.9993438,0.9999374
2.0241560,0.9995738,0.9998882,0.9995477,0.9982169,0.9994742,0.9997944,0.9999679,0.9993358,0.9993284,0.9989903,0.9995993,0.9979555,0.9918080,0.9993378,0.9999399
2.0243530,0.9995753,0.9998874,0.9995525,0.9982570,0.9994815,0.9998037,0.9999706,0.9993405,0.9993290,0.9990562,0.9995849,0.9974496,0.9918418,0.9993412,0.9999471
2.0245510,0.9995758,0.9998865,0.9995573,0.9982973,0.9994903,0.9998095,0.9999788,0.9993462,0.9993295,0.9991344,0.9995841,0.9970301,0.9918746,0.9993570,0.9999642
2.0247490,0.9995753,0.9998857,0.9995620,0.9983378,0.9994991,0.9998155,0.9999871,0.9993520,0.9993301,0.9992125,0.9995743,0.9968408,0.9919084,0.9993729,0.9999802
2.0249460,0.9995758,0.9998848,0.9995668,0.9983779,0.9995079,0.9998212,0.9999954,0.9993597,0.9993308,0.9992903,0.9995632,0.9968261,0.9919445,0.9993899,0.9999963
2.0251440,0.9995763,0.9998847,0.9995701,0.9983988,0.9995104,0.9998270,1.0000000,0.9993674,0.9993313,0.9993595,0.9995519,0.9969509,0.9919794,0.9994058,1.0000000
2.0253420,0.9995768,0.9998854,0.9995715,0.9983981,0.9995045,0.9998326,0.9999995,0.9993752,0.9993319,0.9994166,0.9995404,0.9971682,0.9920155,0.9994217,0.9999882
2.0255400,0.9995783,0.9998862,0.9995730,0.9983975,0.9994986,0.9998382,0.9999989,0.9993839,0.9993324,0.9994737,0.9994893,0.9975171,0.9920515,0.9994375,0.9999764
2.0257370,0.9995798,0.9998870,0.9995744,0.9983969,0.9994928,0.9998438,0.9999964,0.9993927,0.9993330,0.9995304,0.9994780,0.9977743,0.9920886,0.9994535,0.9999647
2.0259350,0.9995823,0.9998877,0.9995759,0.9983963,0.9994890,0.9998482,0.9999921,0.9994004,0.9993335,0.9995185,0.9994667,0.9980053,0.9921258,0.9994600,0.9999462
2.0261330,0.9995848,0.9998885,0.9995773,0.9983958,0.9994881,0.9998510,0.9999817,0.9994071,0.9993341,0.9994110,0.9994571,0.9981971,0.9921629,0.9994539,0.9999199
2.0263310,0.9995893,0.9998892,0.9995788,0.9983952,0.9994870,0.9998538,0.9999738,0.9994139,0.9993347,0.9993034,0.9994457,0.9983608,0.9922001,0.9994479,0.9998935
2.0265290,0.9995949,0.9998900,0.9995803,0.9983946,0.9994860,0.9998565,0.9999640,0.9994206,0.9993352,0.9991959,0.9993892,0.9985272,0.9922394,0.9994419,0.9998661
2.0267270,0.9996024,0.9998910,0.9995814,0.9983893,0.9994882,0.9998566,0.9999596,0.9994273,0.9993358,0.9990969,0.9992801,0.9987692,0.9922798,0.9994358,0.9998431
2.0269250,0.9996120,0.9998923,0.9995822,0.9983780,0.9994944,0.9998532,0.9999587,0.9994341,0.9993363,0.9990095,0.9992208,0.9989411,0.9923192,0.9994298,0.9998235
2.0271230,0.9996226,0.9998936,0.9995829,0.9983666,0.9995008,0.9998497,0.9999601,0.9994418,0.9993369,0.9989221,0.9991614,0.9991158,0.9923585,0.9994238,0.9998038
2.0273210,0.9996342,0.9998950,0.9995837,0.9983553,0.9995071,0.9998463,0.9999613,0.9994505,0.9993374,0.9988348,0.9991021,0.9992652,0.9923924,0.9994178,0.9997842
2.0275200,0.9996448,0.9998963,0.9995844,0.9983438,0.9995134,0.9998442,0.9999625,0.9994603,0.9993380,0.9987908,0.9991353,0.9993578,0.9924273,0.9994117,0.9997778
2.0277180,0.9996543,0.9998976,0.9995853,0.9983325,0.9995198,0.9998439,0.9999637,0.9994690,0.9993386,0.9988069,0.9992467,0.9994092,0.9924612,0.9994057,0.9997873
2.0279160,0.9996629,0.9998990,0.9995860,0.9983211,0.9995259,0.9998435,0.9999631,0.9994768,0.9993391,0.9988229,0.9993296,0.9993542,0.9924962,0.9993996,0.9997978
2.0281150,0.9996694,0.9999003,0.9995867,0.9983096,0.9995322,0.9998432,0.9999642,0.9994845,0.9993397,0.9988391,0.9993661,0.9992146,0.9925334,0.9993936,0.9998082
2.0283120,0.9996740,0.9999013,0.9995897,0.9983161,0.9995375,0.9998442,0.9999654,0.9994892,0.9993402,0.9988896,0.9994029,0.9990262,0.9925705,0.9994011,0.9998212
2.0285110,0.9996775,0.9999021,0.9995952,0.9983429,0.9995414,0.9998470,0.9999629,0.9994939,0.9993408,0.9989885,0.9993920,0.9988027,0.9926077,0.9994285,0.9998382
2.0287100,0.9996800,0.9999028,0.9996008,0.9983698,0.9995452,0.9998497,0.9999623,0.9994977,0.9993413,0.9990874,0.9992891,0.9985737,0.9926448,0.9994548,0.9998553
2.0289080,0.9996805,0.9999035,0.9996063,0.9983966,0.9995491,0.9998525,0.9999617,0.9995014,0.9993419,0.9991859,0.9991095,0.9983708,0.9926787,0.9994821,0.9998726
2.0291060,0.9996810,0.9999043,0.9996118,0.9984232,0.9995509,0.9998539,0.9999611,0.9995051,0.9993425,0.9992496,0.9988596,0.9982266,0.9927126,0.9995011,0.9998876
2.0293050,0.9996805,0.9999050,0.9996173,0.9984502,0.9995500,0.9998536,0.9999621,0.9995098,0.9993430,0.9992656,0.9986554,0.9981347,0.9927476,0.9995118,0.9998969
2.0295030,0.9996809,0.9999057,0.9996229,0.9984769,0.9995490,0.9998532,0.9999615,0.9995166,0.9993436,0.9992815,0.9984032,0.9981136,0.9927814,0.9995224,0.9999074
2.0297020,0.9996814,0.9999065,0.9996284,0.9985037,0.9995480,0.9998529,0.9999627,0.9995243,0.9993441,0.9992974,0.9981980,0.9981196,0.9928164,0.9995331,0.9999167
2.0299000,0.9996829,0.9999075,0.9996329,0.9985236,0.9995500,0.9998563,0.9999640,0.9995331,0.9993447,0.9992878,0.9980748,0.9981878,0.9928503,0.9995406,0.9999295
2.0301000,0.9996854,0.9999087,0.9996364,0.9985352,0.9995563,0.9998650,0.9999651,0.9995408,0.9993433,0.9992416,0.9979734,0.9981930,0.9928853,0.9995460,0.9999475
2.0302980,0.9996879,0.9999100,0.9996397,0.9985468,0.9995626,0.9998737,0.9999664,0.9995485,0.9993398,0.9991961,0.9979635,0.9981747,0.9929192,0.9995504,0.9999647
2.0304970,0.9996905,0.9999113,0.9996431,0.9985584,0.9995689,0.9998824,0.9999659,0.9995563,0.9993364,0.9991501,0.9980000,0.9981109,0.9929476,0.9995558,0.9999818
2.0306960,0.9996930,0.9999126,0.9996466,0.9985701,0.9995741,0.9998887,0.9999652,0.9995620,0.9993329,0.9991128,0.9980861,0.9980108,0.9929750,0.9995581,0.9999922
2.0308940,0.9996965,0.9999139,0.9996499,0.9985816,0.9995781,0.9998913,0.9999625,0.9995667,0.9993294,0.9990877,0.9982154,0.9978975,0.9930034,0.9995573,0.9999949
2.0310930,0.9997000,0.9999151,0.9996533,0.9985931,0.9995818,0.9998941,0.9999599,0.9995715,0.9993260,0.9990625,0.9984431,0.9977947,0.9930308,0.9995565,0.9999975
2.0312920,0.9997035,0.9999164,0.9996566,0.9986047,0.9995857,0.9998968,0.9999556,0.9995742,0.9993225,0.9990373,0.9986263,0.9977226,0.9930570,0.9995567,1.0000000
2.0314910,0.9997070,0.9999180,0.9996599,0.9986248,0.9995896,0.9999009,0.9999550,0.9995779,0.9993190,0.9990461,0.9988565,0.9976840,0.9930844,0.9995537,0.9999911
2.0316900,0.9997116,0.9999199,0.9996630,0.9986546,0.9995936,0.9999068,0.9999581,0.9995806,0.9993157,0.9991034,0.9990852,0.9976817,0.9931106,0.9995477,0.9999643
2.0318890,0.9997151,0.9999220,0.9996661,0.9986846,0.9995975,0.9999126,0.9999612,0.9995844,0.9993122,0.9991605,0.9992204,0.9977129,0.9931369,0.9995416,0.9999387
2.0320880,0.9997186,0.9999239,0.9996692,0.9987145,0.9996014,0.9999185,0.9999642,0.9995881,0.9993087,0.9992177,0.9993530,0.9977524,0.9931664,0.9995355,0.9999130
2.0322870,0.9997221,0.9999258,0.9996723,0.9987445,0.9996063,0.9999255,0.9999692,0.9995928,0.9993053,0.9992920,0.9994113,0.9978505,0.9931949,0.9995368,0.9999019
2.0324870,0.9997246,0.9999279,0.9996754,0.9987745,0.9996125,0.9999342,0.9999778,0.9995985,0.9993018,0.9993904,0.9993495,0.9979003,0.9932244,0.9995464,0.9999119
2.0326860,0.9997261,0.9999298,0.9996784,0.9988045,0.9996188,0.9999430,0.9999865,0.9996053,0.9992983,0.9994883,0.9992422,0.9979398,0.9932540,0.9995570,0.9999231
2.0328850,0.9997276,0.9999317,0.9996815,0.9988343,0.9996251,0.9999516,0.9999972,0.9996130,0.9992948,0.9995862,0.9991346,0.9979821,0.9932868,0.9995676,0.9999332
2.0330840,0.9997281,0.9999330,0.9996822,0.9988600,0.9996294,0.9999579,1.0000000,0.9996218,0.9992914,0.9996668,0.9990273,0.9980132,0.9933196,0.9995866,0.9999399
2.0332840,0.9997296,0.9999333,0.9996800,0.9988811,0.9996309,0.9999606,0.9999939,0.9996295,0.9992879,0.9997235,0.9989735,0.9980853,0.9933524,0.9996181,0.9999431
