Wavelength,1TB,2TB,3TB_1,3TB_2,4TB,5TB,6TB,7TB,8TB,9TB,11TB,12TB,13TB,14TB,15TB,16TB,17TB,18TB,19TB,20TB,21TB,22TB,23TB,24TB,25TB,26aTB,26bTB,27aTB,28TB,29TB
2.82851800,0.73024597,0.74274384,0.89906413,0.86491427,0.82175418,0.81749872,0.83920418,0.84329362,0.88307289,0.84652728,0.84687604,0.87443877,0.78964338,0.81659921,0.66785744,0.73910724,0.83055494,0.91160499,0.85270794,0.91364277,0.93534687,0.90709033,0.79547545,0.81732182,0.81211963,0.74700004,0.88686276,0.80801248,0.86699656,0.81286971
2.82890400,0.73040151,0.74293319,0.89910965,0.86501862,0.82187417,0.81767768,0.83934859,0.84338199,0.88313612,0.84668326,0.84692926,0.87461782,0.78981012,0.81663139,0.66790195,0.73915262,0.83058246,0.91166536,0.85282472,0.91365731,0.93534919,0.90714013,0.79564447,0.81738286,0.81221215,0.74704242,0.88690845,0.80810862,0.86703170,0.81305860
2.82929000,0.73054889,0.74314816,0.89915928,0.86512502,0.82199722,0.81786381,0.83949095,0.84346018,0.88320138,0.84684328,0.84697843,0.87479789,0.78997685,0.81666040,0.66798895,0.73918159,0.83061100,0.91172977,0.85294455,0.91368813,0.93535150,0.90718589,0.79581551,0.81744288,0.81229957,0.74708788,0.88695413,0.80821085,0.86705371,0.81326680
2.82967600,0.73068198,0.74336723,0.89921404,0.86523449,0.82212130,0.81804891,0.83963127,0.84352717,0.88326967,0.84699724,0.84702455,0.87497594,0.79013844,0.81668095,0.66810602,0.73919517,0.83063343,0.91179317,0.85305931,0.91373319,0.93535281,0.90722559,0.79598555,0.81750085,0.81238290,0.74713641,0.88699981,0.80831613,0.86706460,0.81348719
2.83006200,0.73080078,0.74357401,0.89927394,0.86534396,0.82224741,0.81822993,0.83977158,0.84358601,0.88333797,0.84713401,0.84706763,0.87514793,0.79029076,0.81669093,0.66823553,0.73919746,0.83064771,0.91184950,0.85315882,0.91378741,0.93535614,0.90726428,0.79615253,0.81755881,0.81245706,0.74718187,0.88704449,0.80841634,0.86706538,0.81370962
2.83044900,0.73090837,0.74375930,0.89933898,0.86545344,0.82237354,0.81839972,0.83991089,0.84364079,0.88340526,0.84725258,0.84710667,0.87531183,0.79043074,0.81669143,0.66836092,0.73919464,0.83065386,0.91189475,0.85323701,0.91384266,0.93535846,0.90730399,0.79631546,0.81761680,0.81252612,0.74722121,0.88708716,0.80850641,0.86706112,0.81392292
2.83083500,0.73100982,0.74391691,0.89940811,0.86555781,0.82250374,0.81855723,0.84004813,0.84369862,0.88346748,0.84735295,0.84714367,0.87547068,0.79055524,0.81668449,0.66846245,0.73919488,0.83065796,0.91192787,0.85329080,0.91389383,0.93536179,0.90734975,0.79646921,0.81767579,0.81258904,0.74725541,0.88712680,0.80858024,0.86705685,0.81411690
2.83122100,0.73111127,0.74404790,0.89947724,0.86565501,0.82263700,0.81870145,0.84018641,0.84376357,0.88352363,0.84744319,0.84718067,0.87562750,0.79066533,0.81667228,0.66853081,0.73921051,0.83066817,0.91195091,0.85332427,0.91393482,0.93536410,0.90739955,0.79661381,0.81773479,0.81265095,0.74728246,0.88716544,0.80863986,0.86705663,0.81428750
2.83160700,0.73121170,0.74415532,0.89954432,0.86574506,0.82277230,0.81883647,0.84032263,0.84383871,0.88357168,0.84753344,0.84721665,0.87578635,0.79076615,0.81665583,0.66855874,0.73924564,0.83069162,0.91196688,0.85334453,0.91396157,0.93536541,0.90745339,0.79674721,0.81779584,0.81271489,0.74730438,0.88720407,0.80868833,0.86706246,0.81443576
2.83199400,0.73130806,0.74424433,0.89960628,0.86582694,0.82290455,0.81896538,0.84045682,0.84392608,0.88361164,0.84763179,0.84725366,0.87595127,0.79086081,0.81663729,0.66854730,0.73930643,0.83073341,0.91197882,0.85335871,0.91397409,0.93536471,0.90750521,0.79686943,0.81785896,0.81278396,0.74732428,0.88724473,0.80873275,0.86707539,0.81456776
2.83238100,0.73139421,0.74432104,0.89966004,0.86590269,0.82302762,0.81908917,0.84058794,0.84402568,0.88364350,0.84773925,0.84729067,0.87612226,0.79095650,0.81661241,0.66850166,0.73938774,0.83079048,0.91198875,0.85337390,0.91397338,0.93535997,0.90755098,0.79698147,0.81792517,0.81285812,0.74734111,0.88728740,0.80877919,0.86709235,0.81469062
2.83276800,0.73146403,0.74439264,0.89970660,0.86597639,0.82313743,0.81921092,0.84071291,0.84413241,0.88367132,0.84785378,0.84732870,0.87629527,0.79105528,0.81658330,0.66843321,0.73948444,0.83085570,0.91199665,0.85339722,0.91396046,0.93535018,0.90758666,0.79708435,0.81799343,0.81293842,0.74735590,0.88733107,0.80883477,0.86711234,0.81481449
2.83315400,0.73151751,0.74447241,0.89974597,0.86605315,0.82323091,0.81933062,0.84083071,0.84424117,0.88370014,0.84796831,0.84736773,0.87646423,0.79116126,0.81655100,0.66835540,0.73958421,0.83091988,0.91200253,0.85342968,0.91394141,0.93533736,0.90761122,0.79718315,0.81806579,0.81302380,0.74737169,0.88737273,0.80890252,0.86713233,0.81494445
2.83354200,0.73155773,0.74457271,0.89978331,0.86613402,0.82331115,0.81944830,0.84093931,0.84434689,0.88373302,0.84807577,0.84740881,0.87662310,0.79127346,0.81651768,0.66828178,0.73967990,0.83097187,0.91200641,0.85347333,0.91392138,0.93532051,0.90762874,0.79727893,0.81813920,0.81311534,0.74738956,0.88741138,0.80898246,0.86715233,0.81508562
2.83392900,0.73159489,0.74470373,0.89982065,0.86622306,0.82338423,0.81956290,0.84103869,0.84444446,0.88377501,0.84817311,0.84745495,0.87676781,0.79139079,0.81648646,0.66822577,0.73976327,0.83100552,0.91200826,0.85353018,0.91390541,0.93530063,0.90764120,0.79737367,0.81821158,0.81321197,0.74741458,0.88744398,0.80907152,0.86717132,0.81523592
2.83431600,0.73163816,0.74487163,0.89986413,0.86632233,0.82345732,0.81967546,0.84112987,0.84452980,0.88382712,0.84825832,0.84750616,0.87689634,0.79150915,0.81646157,0.66819152,0.73983125,0.83101880,0.91200911,0.85359923,0.91389554,0.93528075,0.90765265,0.79746943,0.81827779,0.81331064,0.74744880,0.88746952,0.80916769,0.86719031,0.81539131
2.83470300,0.73169472,0.74507027,0.89991686,0.86642876,0.82353347,0.81978393,0.84121389,0.84460395,0.88389037,0.84833240,0.84756245,0.87701072,0.79162443,0.81644303,0.66817697,0.73988384,0.83101172,0.91200995,0.85367945,0.91389482,0.93526087,0.90766814,0.79756622,0.81833372,0.81340829,0.74749224,0.88749003,0.80926385,0.86720929,0.81554771
2.83509100,0.73176353,0.74528635,0.89997781,0.86654235,0.82361677,0.81988934,0.84129280,0.84466791,0.88396071,0.84840042,0.84762179,0.87711499,0.79173560,0.81642768,0.66817488,0.73992414,0.83098937,0.91201080,0.85376884,0.91390125,0.93524201,0.90768667,0.79765996,0.81837529,0.81349779,0.74754286,0.88750753,0.80935394,0.86722728,0.81570006
2.83547800,0.73183642,0.74550036,0.90004491,0.86665696,0.82370108,0.81999066,0.84136555,0.84472678,0.88403206,0.84846237,0.84768010,0.87721117,0.79183749,0.81641020,0.66817276,0.73995108,0.83095784,0.91201265,0.85386227,0.91391071,0.93522718,0.90770821,0.79774860,0.81840451,0.81357298,0.74759244,0.88752502,0.80943185,0.86724222,0.81584528
2.83586600,0.73190320,0.74569186,0.90011510,0.86677056,0.82378336,0.82008995,0.84143626,0.84478260,0.88410139,0.84852028,0.84773234,0.87730635,0.79193115,0.81638534,0.66815823,0.73996880,0.83092021,0.91201552,0.85395572,0.91392121,0.93521336,0.90772977,0.79783115,0.81842244,0.81362880,0.74763282,0.88754654,0.80949353,0.86725010,0.81598747
2.83625400,0.73195467,0.74584545,0.90018221,0.86687700,0.82385748,0.82018617,0.84150493,0.84483842,0.88416465,0.84857212,0.84777343,0.87740153,0.79201658,0.81634884,0.66812608,0.73997422,0.83088157,0.91201941,0.85404206,0.91392764,0.93520257,0.90775132,0.79790657,0.81843626,0.81366420,0.74765479,0.88757310,0.80953898,0.86724787,0.81612763
2.83664200,0.73198469,0.74596012,0.90024317,0.86697628,0.82392344,0.82028443,0.84157462,0.84489730,0.88422082,0.84861486,0.84780031,0.87749974,0.79209582,0.81629966,0.66807526,0.73996834,0.83084394,0.91202429,0.85411823,0.91393203,0.93519280,0.90776985,0.79797487,0.81845009,0.81368122,0.74765732,0.88760570,0.80957022,0.86723554,0.81626982
2.83703000,0.73199736,0.74604097,0.90029591,0.86706841,0.82398021,0.82038577,0.84164944,0.84495618,0.88427194,0.84864951,0.84781401,0.87759998,0.79216991,0.81623885,0.66800992,0.73994913,0.83081039,0.91203423,0.85418120,0.91393336,0.93518302,0.90778535,0.79803706,0.81846802,0.81368702,0.74763835,0.88764133,0.80959234,0.86721108,0.81641608
2.83741800,0.73199879,0.74610134,0.90033942,0.86715440,0.82403087,0.82049528,0.84173245,0.84501404,0.88431799,0.84867607,0.84781554,0.87770325,0.79223886,0.81617275,0.66793733,0.73991760,0.83078091,0.91205022,0.85423299,0.91393572,0.93517223,0.90779681,0.79809417,0.81848904,0.81368874,0.74760608,0.88767797,0.80961242,0.86717954,0.81656539
2.83780600,0.73199921,0.74615863,0.90037779,0.86724040,0.82408050,0.82061502,0.84182672,0.84506580,0.88436100,0.84869858,0.84780794,0.87781259,0.79230471,0.81610347,0.66786680,0.73987479,0.83075958,0.91207328,0.85427461,0.91394113,0.93515942,0.90780423,0.79814618,0.81851108,0.81369453,0.74756869,0.88771259,0.80963555,0.86714497,0.81671572
2.83819400,0.73200575,0.74622310,0.90041308,0.86732946,0.82412912,0.82074601,0.84193021,0.84511042,0.88440098,0.84872109,0.84779425,0.87792900,0.79236850,0.81603631,0.66780250,0.73982684,0.83074639,0.91210441,0.85431116,0.91394959,0.93514359,0.90780762,0.79819310,0.81852593,0.81370748,0.74753642,0.88774116,0.80966578,0.86711445,0.81686300
2.83858300,0.73201945,0.74629886,0.90044634,0.86742569,0.82417673,0.82088724,0.84204089,0.84514486,0.88443691,0.84874665,0.84777854,0.87805655,0.79242922,0.81597129,0.66774859,0.73977788,0.83074239,0.91213858,0.85434467,0.91395705,0.93512574,0.90780698,0.79823394,0.81852949,0.81372962,0.74751543,0.88776169,0.80970413,0.86709202,0.81700521
2.83897100,0.73204028,0.74638074,0.90047958,0.86753009,0.82422024,0.82103356,0.84214950,0.84517115,0.88446778,0.84877523,0.84776181,0.87819926,0.79248787,0.81590941,0.66770916,0.73973609,0.83074651,0.91217576,0.85437919,0.91396042,0.93510486,0.90780330,0.79826865,0.81852071,0.81375686,0.74751079,0.88777515,0.80974756,0.86707968,0.81714029
2.83936000,0.73206216,0.74646060,0.90051283,0.86763860,0.82425764,0.82118093,0.84225199,0.84518930,0.88449359,0.84880887,0.84774509,0.87835612,0.79254447,0.81584967,0.66768531,0.73970766,0.83075982,0.91220892,0.85441676,0.91395363,0.93508297,0.90779660,0.79830032,0.81850269,0.81378615,0.74751844,0.88778258,0.80979200,0.86707747,0.81727031
2.83974900,0.73207994,0.74652919,0.90054403,0.86774813,0.82429097,0.82132216,0.84234013,0.84520338,0.88451434,0.84884252,0.84772938,0.87852715,0.79260107,0.81579204,0.66768013,0.73969769,0.83077822,0.91223704,0.85445942,0.91393056,0.93506109,0.90779091,0.79833097,0.81847851,0.81381441,0.74753327,0.88778799,0.80983239,0.86708131,0.81739626
2.84013800,0.73209263,0.74658036,0.90057318,0.86785050,0.82432225,0.82145010,0.84241394,0.84521542,0.88453408,0.84887415,0.84771571,0.87870525,0.79265664,0.81573547,0.66769568,0.73971030,0.83079866,0.91225708,0.85450817,0.91389324,0.93503921,0.90778623,0.79836773,0.81845535,0.81383962,0.74754911,0.88779442,0.80986568,0.86708415,0.81751916
2.84052700,0.73209918,0.74661309,0.90059822,0.86794060,0.82435761,0.82155965,0.84247443,0.84522746,0.88455382,0.84890172,0.84770304,0.87888235,0.79271016,0.81568102,0.66772990,0.73974549,0.83081706,0.91226803,0.85456302,0.91384269,0.93501732,0.90778256,0.79841162,0.81843733,0.81386075,0.74755472,0.88780487,0.80989085,0.86708193,0.81763800
2.84091600,0.73210574,0.74663250,0.90061813,0.86801332,0.82440216,0.82164976,0.84252673,0.84524153,0.88457761,0.84892425,0.84769241,0.87904933,0.79275955,0.81562761,0.66777552,0.73979915,0.83083037,0.91226991,0.85462194,0.91378603,0.93499443,0.90778090,0.79846467,0.81842548,0.81388085,0.74754294,0.88782136,0.80990688,0.86707061,0.81775075
2.84130500,0.73211434,0.74664371,0.90063599,0.86806763,0.82446099,0.82172045,0.84257494,0.84525663,0.88460646,0.84894070,0.84768380,0.87919913,0.79280276,0.81557527,0.66782218,0.73986614,0.83083247,0.91226572,0.85468086,0.91373039,0.93497053,0.90777824,0.79852688,0.81841568,0.81389993,0.74750863,0.88784491,0.80991480,0.86705020,0.81785333
2.84169400,0.73212804,0.74665595,0.90065180,0.86810865,0.82453411,0.82177683,0.84262314,0.84527376,0.88463835,0.84895109,0.84767722,0.87932770,0.79283567,0.81551869,0.66785433,0.73993827,0.83082235,0.91225649,0.85473571,0.91368085,0.93494461,0.90777255,0.79859011,0.81840486,0.81391799,0.74744772,0.88787450,0.80991663,0.86702373,0.81794371
2.84208300,0.73214685,0.74667536,0.90066965,0.86814150,0.82461845,0.82182503,0.84267339,0.84529497,0.88467125,0.84895540,0.84767268,0.87943604,0.79285827,0.81545471,0.66786055,0.74000733,0.83079696,0.91224626,0.85477837,0.91364149,0.93491465,0.90776282,0.79865131,0.81838684,0.81393401,0.74736224,0.88790610,0.80991339,0.86699422,0.81802190
2.84247300,0.73217078,0.74670811,0.90069163,0.86817026,0.82470994,0.82187529,0.84272263,0.84532332,0.88470112,0.84895770,0.84767118,0.87953024,0.79287162,0.81538018,0.66783361,0.74006408,0.83075834,0.91223805,0.85480783,0.91361232,0.93488369,0.90775109,0.79870132,0.81836061,0.81394392,0.74725631,0.88793671,0.80990610,0.86696574,0.81809197
2.84286300,0.73219471,0.74675930,0.90071874,0.86820311,0.82480348,0.82193270,0.84276983,0.84535779,0.88472694,0.84895798,0.84767070,0.87961736,0.79287673,0.81529084,0.66777660,0.74010237,0.83070953,0.91223286,0.85482306,0.91359130,0.93485272,0.90773834,0.79873912,0.81832616,0.81394464,0.74713707,0.88796530,0.80989982,0.86694331,0.81816000
2.84325200,0.73221352,0.74682892,0.90075200,0.86823902,0.82489190,0.82200238,0.84281086,0.84540141,0.88474669,0.84896129,0.84767224,0.87970448,0.79287769,0.81518667,0.66769571,0.74011498,0.83065460,0.91223575,0.85483015,0.91357636,0.93482176,0.90772861,0.79876468,0.81828553,0.81393514,0.74701372,0.88798884,0.80989557,0.86692391,0.81823311
2.84364200,0.73222009,0.74691599,0.90079142,0.86827801,0.82497421,0.82208433,0.84284679,0.84545421,0.88475935,0.84897168,0.84767480,0.87979766,0.79287970,0.81506666,0.66760137,0.74010196,0.83059968,0.91224469,0.85483624,0.91356348,0.93479382,0.90772192,0.79877907,0.81824183,0.81391238,0.74689448,0.88800635,0.80989538,0.86690654,0.81831334
2.84403200,0.73221032,0.74701637,0.90083393,0.86831700,0.82504632,0.82217447,0.84287862,0.84551516,0.88476695,0.84899320,0.84767635,0.87989692,0.79288275,0.81493290,0.66750287,0.74006430,0.83054679,0.91225869,0.85484944,0.91354958,0.93476589,0.90771926,0.79878938,0.81819505,0.81387839,0.74678649,0.88801580,0.80990229,0.86688614,0.81840273
2.84442200,0.73217707,0.74712188,0.90087849,0.86835190,0.82510415,0.82226768,0.84291045,0.84558121,0.88477252,0.84902888,0.84767486,0.87999820,0.79289095,0.81478856,0.66740229,0.74000612,0.83050002,0.91227470,0.85487483,0.91353567,0.93473796,0.90771863,0.79880070,0.81814724,0.81383521,0.74669488,0.88801921,0.80991428,0.86685867,0.81849618
2.84481200,0.73211828,0.74721817,0.90091997,0.86838169,0.82514769,0.82235884,0.84294843,0.84564725,0.88477709,0.84908075,0.84766931,0.88009544,0.79290223,0.81463682,0.66729757,0.73993460,0.83045834,0.91228769,0.85491242,0.91351872,0.93470699,0.90771497,0.79881407,0.81809634,0.81378897,0.74661964,0.88801456,0.80992728,0.86682209,0.81858861
2.84520300,0.73203705,0.74729604,0.90095736,0.86840637,0.82517288,0.82244184,0.84299358,0.84570924,0.88478267,0.84914678,0.84765768,0.88018156,0.79291457,0.81448086,0.66718145,0.73985899,0.83042278,0.91229362,0.85495510,0.91349974,0.93466998,0.90770526,0.79883254,0.81804546,0.81374580,0.74656080,0.88800286,0.80993725,0.86677542,0.81867292
2.84559200,0.73193740,0.74734517,0.90098857,0.86842797,0.82517764,0.82251458,0.84304691,0.84576305,0.88479026,0.84922797,0.84764197,0.88025452,0.79292687,0.81432592,0.66705181,0.73978745,0.83039025,0.91229044,0.85499370,0.91347666,0.93462589,0.90768543,0.79885403,0.81799455,0.81370975,0.74651523,0.88798409,0.80993807,0.86672368,0.81874705
2.84598300,0.73183165,0.74736258,0.90101364,0.86845163,0.82516507,0.82257815,0.84310539,0.84580364,0.88480091,0.84931626,0.84762020,0.88031435,0.79293509,0.81417418,0.66690769,0.73972723,0.83035877,0.91227518,0.85501809,0.91344852,0.93457475,0.90765553,0.79887556,0.81794778,0.81368700,0.74648094,0.88796131,0.80992470,0.86666892,0.81881104
2.84637400,0.73172896,0.74734924,0.90103050,0.86847837,0.82514026,0.82263252,0.84316284,0.84582896,0.88481257,0.84940759,0.84759437,0.88036306,0.79293609,0.81402774,0.66675942,0.73968035,0.83032627,0.91224881,0.85502216,0.91341428,0.93451856,0.90761654,0.79889097,0.81790923,0.81367344,0.74645587,0.88793450,0.80989408,0.86661921,0.81886486
2.84676400,0.73164055,0.74731334,0.90104118,0.86851020,0.82510829,0.82268075,0.84321208,0.84583592,0.88482624,0.84949385,0.84756549,0.88040772,0.79292677,0.81388761,0.66661631,0.73964782,0.83029171,0.91221436,0.85500385,0.91337594,0.93446135,0.90757250,0.79889925,0.81788094,0.81366701,0.74643488,0.88790567,0.80984823,0.86657657,0.81891359
2.84715500,0.73156850,0.74726311,0.90104367,0.86854204,0.82507838,0.82272387,0.84325007,0.84582557,0.88483790,0.84956798,0.84753357,0.88045340,0.79290407,0.81374961,0.66649084,0.73962557,0.83025310,0.91217285,0.85496829,0.91333152,0.93440415,0.90752544,0.79889735,0.81785883,0.81365753,0.74641595,0.88787785,0.80979224,0.86654304,0.81895725
2.84754600,0.73150972,0.74720775,0.90103794,0.86857184,0.82505357,0.82276290,0.84327372,0.84579893,0.88484551,0.84962491,0.84749658,0.88050312,0.79286797,0.81361056,0.66638923,0.73960948,0.83021041,0.91212831,0.85492154,0.91328506,0.93435200,0.90748039,0.79888528,0.81783981,0.81363682,0.74639395,0.88785104,0.80973117,0.86651658,0.81899989
2.84793700,0.73145502,0.74715137,0.90102297,0.86859346,0.82503692,0.82280194,0.84328303,0.84575904,0.88484705,0.84965757,0.84745554,0.88055892,0.79282053,0.81346516,0.66630939,0.73959236,0.83016059,0.91207974,0.85487479,0.91323656,0.93430489,0.90743737,0.79886404,0.81781667,0.81359671,0.74636581,0.88783027,0.80967112,0.86649619,0.81904050
2.84832800,0.73139318,0.74709806,0.90099774,0.86860588,0.82502639,0.82284302,0.84328210,0.84571202,0.88484150,0.84966494,0.84740840,0.88062178,0.79276485,0.81331129,0.66624304,0.73957216,0.83010568,0.91203217,0.85483414,0.91319010,0.93426182,0.90739838,0.79883669,0.81778223,0.81353312,0.74632845,0.88781454,0.80961716,0.86647680,0.81908111
2.84872000,0.73131297,0.74704374,0.90096431,0.86861012,0.82502098,0.82288820,0.84327606,0.84566502,0.88482684,0.84964905,0.84735823,0.88068972,0.79270506,0.81314687,0.66618085,0.73954582,0.83004466,0.91198562,0.85480467,0.91314569,0.93422179,0.90736646,0.79880529,0.81773444,0.81344810,0.74627985,0.88780587,0.80957031,0.86645440,0.81912682
2.84911100,0.73121435,0.74698940,0.90092675,0.86861231,0.82501759,0.82294053,0.84326795,0.84562513,0.88480610,0.84961495,0.84730602,0.88076169,0.79264629,0.81297607,0.66611242,0.73951433,0.82998058,0.91194411,0.85478740,0.91310533,0.93418477,0.90734161,0.79877081,0.81767019,0.81335184,0.74622100,0.88780223,0.80952852,0.86642693,0.81917963
2.84950200,0.73110144,0.74693302,0.90089228,0.86861553,0.82501625,0.82300002,0.84326190,0.84559543,0.88478131,0.84956972,0.84725382,0.88083872,0.79259369,0.81280316,0.66603362,0.73947668,0.82991446,0.91191068,0.85478028,0.91306904,0.93414675,0.90732584,0.79873532,0.81759464,0.81325353,0.74615293,0.88780262,0.80949079,0.86639036,0.81924362
2.84989400,0.73098242,0.74687460,0.90086603,0.86862693,0.82502001,0.82306463,0.84325790,0.84557898,0.88475653,0.84951944,0.84720466,0.88092182,0.79254936,0.81263026,0.66594342,0.73943597,0.82984937,0.91188633,0.85478232,0.91303684,0.93410874,0.90731916,0.79869678,0.81750985,0.81316238,0.74607669,0.88780301,0.80945409,0.86634268,0.81931982
2.85028500,0.73086848,0.74681616,0.90085106,0.86864548,0.82503296,0.82312923,0.84325595,0.84557780,0.88473275,0.84947219,0.84715752,0.88100896,0.79251532,0.81246262,0.66584698,0.73939216,0.82978630,0.91187207,0.85479045,0.91300463,0.93406870,0.90731854,0.79865314,0.81742195,0.81308347,0.74599225,0.88779635,0.80941534,0.86628388,0.81940211
2.85067700,0.73076783,0.74675774,0.90084843,0.86867120,0.82505815,0.82318567,0.84325195,0.84558785,0.88471404,0.84942899,0.84711344,0.88109914,0.79249057,0.81229712,0.66574744,0.73934427,0.82972630,0.91186388,0.85480469,0.91297141,0.93402866,0.90732195,0.79860443,0.81733202,0.81301478,0.74590065,0.88777760,0.80937357,0.86621093,0.81948339
